101|139|147|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||100|18|||3.6|7.2|7.2|1.63|3|3||May 27 2015  3:54PM
101|140|146|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||52|41|||8.2|16.4|16.4|1.63|3|3||May 27 2015  3:54PM
101|141|155|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||84|29|||5.8|11.6|11.6|1.63|3|3||May 27 2015  3:54PM
101|142|148|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||95|29|||5.8|11.6|11.6|1.63|3|3||May 27 2015  3:54PM
101|143|145|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||105|42|||8.4|16.8|16.8|1.63|3|3||May 27 2015  3:54PM
101|144|163|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||147|42|||8.4|16.8|16.8|1.63|3|3||May 27 2015  3:54PM
101|145|154|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||45|46|||9.2|18.4|18.4|1.63|3|3||May 27 2015  3:54PM
101|146|164|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||85|29|||5.8|11.6|11.6|1.63|3|3||May 27 2015  3:54PM
101|147|171|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||72|32|||6.4|12.8|12.8|1.63|3|3||May 27 2015  3:54PM
101|148|169|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||115|60|||12|24|24|1.63|3|3||May 27 2015  3:54PM
101|149|172|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||98|47|||9.4|18.8|18.8|1.63|3|3||May 27 2015  3:54PM
101|150|168|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||100|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|151|165|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||70|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|152|166|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||220|60|||12|24|24|1.63|3|3||May 27 2015  3:54PM
101|153|167|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||220|60|||12|24|24|1.63|3|3||May 27 2015  3:54PM
101|154|170|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||182|64|||12.8|25.6|25.6|1.63|3|3||May 27 2015  3:54PM
101|155|173|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||120|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|156|178|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||70|24|||4.8|9.6|9.6|1.63|3|3||May 27 2015  3:54PM
