101|532|5087||1||Nov  3 2015 10:31AM
101|533|249147||1||Nov  4 2015  3:38PM
101|534|253872||1||Nov  4 2015  4:08PM
101|543|254042||1||Nov  5 2015  7:52AM
101|544|249171||1||Nov  5 2015  7:59AM
101|545|254042||1||Nov  5 2015  8:15AM
101|546|254115||1||Nov  6 2015 12:18PM
101|547|254115||1||Nov  6 2015 12:28PM
101|548|254043||1||Nov  6 2015 12:30PM
101|549|254115||1||Nov  6 2015 12:35PM
101|550|249171||1||Nov  9 2015 10:30AM
101|551|249171||1||Nov  9 2015 10:46AM
101|558|249171||1||Nov  9 2015 10:56AM
101|562|251198||1||Nov  9 2015 12:24PM
101|563|5071||1||Nov 10 2015  6:36AM
101|573|5109||1||Nov 16 2015 10:32AM
101|574|254115||1||Nov 16 2015 12:16PM
101|575|249663|N|3||Nov 16 2015 12:34PM
101|576|5105||1||Nov 16 2015  1:18PM
101|577|253493||1||Nov 24 2015  9:32AM
101|578|5083||1||Nov 17 2015 11:55AM
101|579|5083||1||Nov 17 2015  1:07PM
101|580|249303||1||Nov 17 2015  4:03PM
101|581|253574||1||Nov 18 2015  8:01AM
101|582|16991||1||Nov 18 2015  1:30PM
101|587|5087||1||Nov 20 2015 10:18AM
101|588|5087||1||Nov 20 2015 10:38AM
101|589|253997||1||Nov 20 2015  1:50PM
101|590|5044||1||Nov 23 2015 10:33AM
101|592|5022||1||Nov 23 2015 11:20AM
101|594|253574||1||Nov 23 2015  1:48PM
101|595|15559||1||Dec  2 2015  1:15PM
101|596|5090||1||Nov 23 2015  3:05PM
101|597|253492||1||Nov 23 2015  3:47PM
101|598|5105||1||Nov 23 2015  4:45PM
101|600|253997||1||Nov 24 2015  1:33PM
101|601|245106||1||Nov 24 2015  2:28PM
101|604|254204||1||Nov 24 2015  3:16PM
101|608|5071||1||Nov 25 2015  7:33AM
101|609|5071||1||Nov 25 2015  7:39AM
101|610|5071||1||Nov 25 2015  7:44AM
101|612|249303||1||Nov 25 2015  1:57PM
101|613|5104||1||Nov 26 2015 10:23AM
101|615|5044||1||Nov 26 2015 12:35PM
101|622|254205||1||Nov 27 2015  8:36AM
101|624|254205||1||Nov 27 2015  8:17AM
101|625|5087||1||Nov 27 2015  3:21PM
101|626|254115||1||Nov 30 2015  9:25AM
101|627|254115||1||Nov 30 2015 10:04AM
101|628|5088||1||Dec  1 2015  6:19AM
101|629|5088||1||Dec  1 2015  6:30AM
101|631|5088||1||Dec  1 2015  7:19AM
101|632|15421||1||Dec  1 2015 12:39PM
101|633|253676||1||Dec  2 2015  8:44AM
101|634|5071||1||Dec  3 2015  6:58AM
101|635|5071||1||Dec  4 2015  8:34AM
101|636|253997||1||Dec  4 2015 11:11AM
101|638|254258||1||Dec  4 2015 12:55PM
101|639|253997||1||Dec  4 2015  1:26PM
101|640|5087||1||Dec  4 2015  3:37PM
101|641|250652||1||Dec  4 2015  4:11PM
101|642|250652||1||Dec  4 2015  4:32PM
101|643|253871||1||Dec  8 2015  8:38AM
101|644|5105||1||Dec  8 2015 10:07AM
101|645|5083||1||Dec  8 2015 11:34AM
101|646|253492||1||Dec  8 2015 12:40PM
101|651|13690||1||Dec  8 2015  3:05PM
101|657|249171||1||Dec  8 2015  9:37PM
101|658|249171||1||Dec  8 2015 10:01PM
101|659|249171||1||Dec  8 2015 10:07PM
101|661|249171||1||Dec  8 2015 10:16PM
101|662|254115||1||Dec  9 2015 10:03AM
101|663|254115||1||Dec  9 2015 11:30AM
101|667|5016||1||Dec  9 2015 12:39PM
101|668|249303||1||Dec  9 2015  3:31PM
101|670|249303||1||Dec  9 2015  3:39PM
101|671|13690||1||Dec 10 2015  8:59AM
101|673|254669||1||Dec 10 2015  2:14PM
101|674|249171||1||Dec 10 2015  3:10PM
101|675|249171||1||Dec 10 2015  3:29PM
101|676|249024||1||Dec 11 2015 11:58AM
101|677|254205||1||Dec 11 2015  1:20PM
101|678|249147||1||Dec 12 2015  3:11PM
101|680|254042||1||Dec 12 2015  7:51PM
101|681|254042||1||Dec 12 2015  8:17PM
101|682|252836||1||Dec 14 2015  4:26PM
101|684|252836||1||Dec 14 2015  5:02PM
101|686|252836||1||Dec 14 2015  5:37PM
101|693|252836||1||Dec 15 2015  1:54AM
101|694|253997||1||Dec 15 2015 11:25AM
101|695|252836||1||Dec 15 2015  2:59PM
101|696|252836||1||Dec 15 2015  3:06PM
101|697|252836||1||Dec 15 2015  3:14PM
101|698|252836||1||Dec 15 2015  3:20PM
101|699|252836||1||Dec 15 2015  3:30PM
101|700|252836||1||Dec 15 2015  3:35PM
101|701|254113||1||Dec 15 2015  4:50PM
101|703|5088||1||Dec 16 2015 10:18AM
101|704|253961||1||Dec 17 2015  1:10PM
101|705|254115||1||Dec 18 2015  8:28AM
101|706|249147||1||Dec 18 2015  2:51PM
101|707|253676||1||Dec 21 2015  9:13PM
101|709|13690||1||Dec 22 2015  8:21AM
101|711|253872||1||Dec 22 2015  8:34AM
101|712|5090||1||Jan  4 2016  1:44PM
101|715|5044||1||Jan  5 2016  2:25PM
101|716|250266||1||Jan  5 2016  4:26PM
101|717|5083||1||Jan  8 2016 12:55PM
101|718|5083||1||Jan  8 2016  1:18PM
101|719|254669||1||Jan  8 2016  2:36PM
101|720|249171||1||Jan 12 2016  8:03AM
101|721|249171||1||Jan 12 2016  8:20AM
101|722|249171||1||Jan 13 2016  1:08PM
101|723|249171||1||Jan 13 2016  1:32PM
101|724|5088||1||Jan 15 2016  9:56AM
101|732|253872||1||Jan 15 2016 12:31PM
101|733|253872||1||Jan 15 2016 12:51PM
101|734|253359||1||Jan 19 2016  8:14AM
101|735|253997||1||Jan 19 2016 11:00AM
101|736|252836||1||Jan 19 2016  4:01PM
101|737|5105||1||Jan 20 2016  9:42AM
101|739|5105||1||Jan 20 2016 10:17AM
101|740|5084||1||Jan 21 2016  1:37PM
101|741|5084||1||Jan 21 2016  1:49PM
101|742|254115||1||Jan 22 2016  5:59PM
101|743|5016||1||Jan 25 2016  2:47PM
101|745|5016||1||Jan 25 2016  3:21PM
101|746|253574||1||Jan 26 2016  8:13AM
101|747|5105||1||Jan 26 2016  4:12PM
101|748|253492||1||Jan 28 2016 10:28AM
101|749|249303||1||Jan 28 2016 11:25AM
101|750|5083||1||Jan 28 2016 11:35AM
101|751|249303||1||Jan 28 2016 11:51AM
101|752|5071||1||Jan 28 2016 12:25PM
101|755|5071||1||Jan 28 2016 12:53PM
101|756|5071||1||Jan 28 2016  1:00PM
101|757|252962||1||Jan 29 2016  9:28AM
101|759|254042||1||Feb  2 2016  7:58AM
101|760|253676||1||Feb  3 2016  2:59PM
101|764|253997||1||Feb  5 2016  1:37PM
101|765|5022||1||Feb  5 2016 11:32PM
101|766|254115||1||Feb  8 2016  7:41PM
101|767|250266||1||Feb 10 2016  8:00AM
101|768|254205||1||Feb 10 2016 10:05AM
101|770|254205||1||Feb 19 2016  2:57PM
101|773|253574||1||Feb 10 2016 11:00AM
101|774|254000||1||Feb 10 2016  2:46PM
101|783|5016||1||Feb 11 2016  7:59AM
101|784|253814||1||Feb 11 2016 11:59AM
101|785|5086||1||Feb 11 2016  2:07PM
101|786|254204||1||Feb 11 2016  4:26PM
101|788|249024||1||Feb 12 2016  9:39AM
101|789|249024||1||Feb 12 2016 10:23AM
101|790|5087||1||Feb 12 2016  3:13PM
101|791|15421||1||Feb 15 2016  9:52AM
