101|3389|CARRT|38||Jun 21 2005  3:50PM
101|3390|CARRT|40||Jun 21 2005  3:50PM
101|3391|CARRT|||Jun 21 2005  3:50PM
101|3393|CARRT|44||Jun 21 2005  3:50PM
101|3394|CARRT|||Jun 21 2005  3:50PM
101|3395|CARRT|45||Jun 21 2005  3:50PM
101|3396|CARRT|||Jun 21 2005  3:50PM
101|3398|CARRT|||Jun 21 2005  3:50PM
101|3399|CARRT|||Jun 21 2005  3:50PM
101|3400|CARRT|||Jun 21 2005  3:50PM
101|3405|CARRT|41||Jun 21 2005  3:50PM
101|3409|CARRT|||Jun 21 2005  3:50PM
101|3411|CARRT|||Jun 21 2005  3:50PM
101|3412|CARRT|||Jun 21 2005  3:50PM
101|3414|CARRT|||Jun 21 2005  3:50PM
101|3419|CARRT|||Jun 21 2005  3:50PM
101|3420|CARRT|||Jun 21 2005  3:50PM
101|3421|CARRT|||Jun 21 2005  3:50PM
101|3423|CARRT|||Jun 21 2005  3:50PM
101|3425|CARRT|||Jun 21 2005  3:50PM
101|3427|CARRT|||Jun 21 2005  3:50PM
101|3428|CARRT|||Jun 21 2005  3:50PM
101|3429|CARRT|||Jun 21 2005  3:50PM
101|3430|CARRT|||Jun 21 2005  3:50PM
101|3431|CARRT|||Jun 21 2005  3:50PM
101|3432|CARRT|||Jun 21 2005  3:50PM
101|3433|CARRT|||Jun 21 2005  3:50PM
101|3434|CARRT|||Jun 21 2005  3:50PM
101|3435|CARRT|||Jun 21 2005  3:50PM
101|3436|CARRT|||Jun 21 2005  3:50PM
101|3437|CARRT|||Jun 21 2005  3:50PM
101|3438|CARRT|||Jun 21 2005  3:50PM
101|3439|CARRT|||Jun 21 2005  3:50PM
101|3440|CARRT|||Jun 21 2005  3:50PM
101|3441|CARRT|||Jun 21 2005  3:50PM
101|3501|LODNG|163||Jun 21 2005  3:50PM
101|3502|LODNG|80||Jun 21 2005  3:50PM
101|3503|LODNG|238||Jun 21 2005  3:50PM
101|3504|LODNG|162||Jun 21 2005  3:50PM
