101|2|EXP|CT_EXCEPTION|Y|N|2152||N|Y||Aug 23 2007 11:13PM
101|2|EXP|CT_EXCEPTION|Y|N|2162||N|Y||Dec 18 2007  8:16PM
101|2|EXP|CT_EXCEPTION|Y|N|2163||N|Y||Dec 18 2007  8:17PM
101|2|EXP|CT_EXCEPTION|Y|N|2164||N|Y||Apr 21 2008  5:13PM
101|2|EXP|CT_EXCEPTION|Y|N|2172||N|Y||May  8 2009  5:40PM
101|2|EXP|CT_EXCEPTION|Y|N|2182||N|Y||Apr 21 2008  5:32PM
101|2|EXP|CT_EXCEPTION|Y|N|2183||Y|Y||Jun 26 2015  2:43PM
101|2|EXP|CT_EXCEPTION|Y|N|2184||Y|Y||Jun 26 2015  2:43PM
101|2|EXP|CT_EXCEPTION|Y|N|2192||Y|Y||Sep 23 2014  3:31PM
101|2|EXP|CT_EXCEPTION|Y|N|2193||N|Y||May 19 2009  5:52PM
101|2|EXP|CT_EXCEPTION|Y|N|2194||N|Y||Jun 19 2008  3:45PM
101|2|EXP|CT_EXCEPTION|Y|N|2205||Y|Y||Jun 21 2015  9:15PM
101|2|EXP|CT_EXCEPTION|Y|N|2215||Y|Y||Jan 17 2009  7:36AM
101|2|EXP|CT_EXCEPTION|Y|N|2216||Y|Y||Jan 17 2009  7:36AM
101|2|EXP|CT_EXCEPTION|Y|N|2219||Y|Y||Jun 25 2010  9:11PM
101|2|EXP|CT_EXCEPTION|Y|N|2231||N|Y||Oct  7 2009  7:00PM
101|2|EXP|CT_EXCEPTION|Y|N|2233||N|Y||Jun 14 2010  8:33PM
101|2|EXP|CT_EXCEPTION|Y|N|2235||Y|Y||Jun 23 2010  7:50PM
101|2|EXP|CT_EXCEPTION|Y|N|2237||Y|Y||Sep 20 2010  4:15PM
101|2|EXP|CT_EXCEPTION|Y|N|2258||Y|Y||Sep 12 2012  7:54PM
101|2|EXP|CT_EXCEPTION|Y|N|2266||Y|Y||Dec 15 2012  3:55AM
101|2|EXP|CT_EXCEPTION|Y|N|2267||Y|Y||Dec 15 2012  3:55AM
101|2|EXP|CT_EXCEPTION|Y|N|2273||Y|Y||Apr 27 2013  2:14AM
101|2|EXP|CT_EXCEPTION|Y|N|2287||Y|Y||Aug 14 2014  1:59PM
101|2|EXP|CT_EXCEPTION|Y|N|2288||Y|Y||Jun 25 2014  6:19PM
