101|220|17677|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|303.6|Y||Dec  1 2011  1:26PM
101|221|17677|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|301.6|Y||Dec  1 2011  1:26PM
101|222|17677|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|304.6|Y||Dec  1 2011  1:26PM
101|223|17679|Nov  1 2011 12:00AM|Dec 31 9999 12:00AM|360.33|Y||Dec  1 2011  1:26PM
101|224|17679|Oct  4 2011 12:00AM|Oct 31 2011 12:00AM|360.33|Y||Dec  1 2011  1:26PM
101|225|17679|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|360.67|Y||Dec  1 2011  1:26PM
101|226|17679|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|373.67|Y||Dec  1 2011  1:26PM
101|227|17679|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|356|Y||Dec  1 2011  1:26PM
101|228|17679|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|356.33|Y||Dec  1 2011  1:26PM
101|229|17679|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|356|Y||Dec  1 2011  1:26PM
101|230|17679|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|322.33|Y||Dec  1 2011  1:26PM
101|231|17679|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|310.33|Y||Dec  1 2011  1:26PM
101|232|17679|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|312.67|Y||Dec  1 2011  1:26PM
101|233|17679|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|300.33|Y||Dec  1 2011  1:26PM
101|234|17679|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|314|Y||Dec  1 2011  1:26PM
101|235|17679|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|325.67|Y||Dec  1 2011  1:26PM
101|236|17679|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|317.67|Y||Dec  1 2011  1:26PM
101|237|17679|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|318|Y||Dec  1 2011  1:26PM
101|238|17675|Dec  1 2011 12:00AM|Dec 31 9999 12:00AM|330.83|Y||Jan  6 2012  6:04PM
101|239|17675|Nov  1 2011 12:00AM|Nov 30 2011 12:00AM|329.5|Y||Jan  6 2012  6:04PM
101|240|17675|Oct  4 2011 12:00AM|Oct 31 2011 12:00AM|324.17|Y||Jan  6 2012  6:04PM
101|241|17675|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|324.67|Y||Jan  6 2012  6:04PM
101|242|17675|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|319.17|Y||Jan  6 2012  6:04PM
101|243|17675|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|323|Y||Jan  6 2012  6:04PM
101|244|17675|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|307.67|Y||Jan  6 2012  6:04PM
101|245|17675|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|304.17|Y||Jan  6 2012  6:04PM
101|246|17675|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|294.33|Y||Jan  6 2012  6:04PM
101|247|17675|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|286|Y||Jan  6 2012  6:04PM
101|248|17675|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|283.17|Y||Jan  6 2012  6:04PM
101|249|17675|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|283.33|Y||Jan  6 2012  6:04PM
