101|1595|RPTINFO|35299|N|N||Oct 13 2011 11:47PM
101|1596|RPTINFO|151897|N|N||Oct 19 2011 12:47AM
101|1597|RPTINFO|249751|N|N||Oct 20 2011  1:24AM
101|1598|REQ_SEG_CUSTOM||N|Y||Oct 22 2011  4:01AM
101|1599|RPTINFO|9215|N|N||Nov  2 2011  6:36PM
101|1600|REQ_CAINFO||N|Y||Nov 19 2011  2:58AM
101|1601|ATTNINFO||N|Y||Dec 17 2011  6:16AM
101|1602|RPTINFO|249856|N|N||Jan 12 2012 12:14AM
101|1603|RPTINFO|249859|N|N||Jan 12 2012  1:21PM
101|1604|RPTINFO|249863|N|N||Jan 12 2012 11:20PM
101|1605|RPTINFO|249854|N|N||Jan 16 2012  9:06PM
101|1606|RPTINFO|249861|N|N||Jan 17 2012  5:28AM
101|1607|RPTINFO|249858|N|N||Jan 17 2012  1:42PM
101|1608|RPTINFO|249860|N|N||Jan 18 2012 12:27AM
101|1609|RPTINFO|249864|N|N||Jan 19 2012  2:51PM
101|1610|RPTINFO|249878|N|N||Mar  8 2012 12:09AM
101|1611|RPTINFO|250022|N|N||Mar 30 2012  2:08AM
101|1612|RPTINFO|249869|N|N||Apr  2 2012  7:31AM
101|1613|ENTRY_TAX_INFO||N|Y||May 19 2012  1:30AM
101|1614|RPTINFO|5371|N|N||May 31 2012 11:43PM
101|1615|RPTINFO|250462|N|N||Jun 14 2012  4:55AM
101|1616|RPTINFO|250793|N|N||Jun 28 2012  2:28PM
101|1617|RPTINFO||N|Y||Jul 14 2012  2:02AM
101|1618|RPTINFO||N|Y||Jul 14 2012  2:02AM
101|1619|RPTINFO|250794|N|N||Aug  2 2012  1:20AM
101|1620|RPTINFO|3856|N|N||Aug 10 2012  9:50AM
101|1621|RPTINFO|249998|N|N||Aug 14 2012  8:10AM
101|1622|RPTINFO|249779|N|N||Sep  6 2012  5:08AM
101|1623|RPTINFO|251322|N|N||Sep  7 2012  7:41AM
101|1624|RPTINFO|15249|N|N||Oct  3 2012 11:22PM
101|1625|RPTINFO|251452|N|N||Oct 11 2012  1:18AM
101|1626|RPTINFO|35302|N|N||Oct 25 2012  2:03PM
101|1627|RPTINFO|15258|N|N||Oct 26 2012 12:45AM
101|1628|RPTINFO|2036|N|N||Nov  8 2012  2:23AM
101|1629|RPTINFO|249801|N|N||Nov  8 2012  2:36PM
101|1630|RPTINFO|125221|N|N||Nov 13 2012  2:56AM
101|1631|RPTINFO|249877|N|N||Nov 16 2012  7:42PM
101|1632|RPTINFO|15232|N|N||Nov 17 2012  9:06AM
101|1633|RPTINFO|2600|N|N||Nov 30 2012  8:52AM
101|1634|RPTINFO|18667|N|N||Dec  3 2012  5:35AM
101|1635|RPTINFO|2845|N|N||Dec  3 2012  5:41AM
101|1636|PURCH_DETAIL||N|Y||Jan 19 2013  3:55AM
101|1637|PURCH_ITEM||N|Y||Jan 19 2013  3:55AM
101|1638|PURCH_ITEM||N|Y||Jan 19 2013  3:55AM
101|1639|PURCH_ALLOCATION||N|Y||Jan 19 2013  3:55AM
101|1640|ATTNINFO||N|Y||Jan 19 2013  3:55AM
101|1641|RPTINFO|250713|N|N||Feb  4 2013  2:25AM
101|1642|ENTRYINFO|11446|N|N||Feb 20 2013  8:43AM
101|1643|REQ_RISKINFO||N|Y||Mar 23 2013  2:02AM
101|1644|RPTINFO||N|N||Sep  9 2013  8:14PM
101|1645|REQINFO|252699|N|N||Sep 10 2013  7:43PM
101|1646|RPTINFO|252699|N|N||Sep 12 2013  2:22PM
101|1647|RPTINFO||N|N||Oct  3 2013  4:20PM
101|1648|REQINFO|9393|N|N||Dec 23 2013  2:08PM
101|1649|REQ_CAINFO||N|Y||Jan 18 2014  4:57AM
101|1650|RPTINFO|249825|N|N||Feb 11 2014  8:49PM
101|1651|RPTINFO|250053|N|N||Apr 21 2014 12:29AM
101|1652|ENTRYINFO||Y|N||Apr 23 2014  7:22PM
101|1653|REQINFO|2|N|N||Apr 28 2014  7:48PM
101|1654|ATTNINFO||N|N||Jul 31 2014  7:30PM
101|1655|ATTNINFO||N|N||Jul 31 2014  7:32PM
101|1656|REQINFO|11684|N|N||Aug 18 2014 12:43PM
101|1657|ATTNINFO||N|N||Sep  9 2014  3:34PM
101|1658|RPTINFO|6886|N|N||Nov 10 2014  7:09AM
101|1659|ALLOCINFO||N|N||Nov 20 2014  6:30PM
101|1660|RPTINFO||N|N||Nov 20 2014  6:32PM
101|1661|ENTRYINFO||N|N||Nov 20 2014  6:46PM
101|1662|ENTRYINFO||N|N||Nov 20 2014  6:46PM
101|1663|ENTRYINFO||N|N||Nov 20 2014  6:46PM
101|1664|ENTRYINFO||N|N||Nov 20 2014  6:46PM
101|1665|ENTRYINFO||N|N||Nov 20 2014  6:46PM
101|1666|ENTRYINFO||N|N||Nov 20 2014  6:47PM
101|1667|ENTRYINFO||N|N||Nov 20 2014  6:47PM
101|1668|ENTRYINFO||N|N||Nov 20 2014  6:47PM
101|1669|ENTRYINFO||N|N||Nov 20 2014  6:47PM
101|1670|RPTINFO|253988|N|N||Nov 21 2014  2:12PM
101|1671|RPTINFO|252012|N|N||Dec  5 2014  8:55AM
101|1672|RPTINFO|13789|N|N||Dec 23 2014  2:49AM
101|1673|RPTINFO|253685|N|N||Jan  5 2015  7:56PM
101|1674|RPTINFO|252458|N|N||Jan 13 2015  7:53PM
101|1675|RPTINFO|254024|N|N||Jan 22 2015  3:07PM
101|1676|RPTINFO|254021|N|N||Feb  4 2015 12:12PM
101|1677|RPTINFO|9518|N|N||Feb 10 2015  2:35PM
101|1678|RPTINFO|175181|N|N||Feb 11 2015  8:04PM
101|1679|RPTINFO|249901|N|N||Feb 18 2015  7:17PM
101|1680|RPTINFO|249758|N|N||Mar  5 2015  4:48AM
101|1681|RPTINFO|253800|N|N||Mar 11 2015  3:55AM
101|1682|RPTINFO|254027|N|N||Mar 11 2015  1:40PM
101|1683|RPTINFO|254030|N|N||Mar 30 2015 11:58AM
101|1684|RPTINFO|249866|N|N||Mar 31 2015  8:58PM
101|1685|RPTINFO|254033|N|N||Apr  9 2015  2:29PM
101|1686|RPTINFO|254245|N|N||May  6 2015  2:07PM
101|1687|RPTINFO|254318|N|N||May 12 2015  4:55AM
101|1688|RPTINFO|253359|N|N||May 13 2015 12:51PM
101|1689|RPTINFO|254043|N|N||Jun 25 2015 11:41AM
101|1690|ENTRYINFO|252012|N|N||Jul 14 2015  8:56AM
101|1691|RPTINFO|254106|N|N||Jul 31 2015  7:40AM
101|1692|PMTATNLISTDTL||N|Y||Aug 15 2015  2:43AM
101|1693|RPTINFO|254677|N|N||Sep  7 2015 12:47PM
101|1694|RPTINFO|254289|N|N||Oct 13 2015  1:11AM
101|1695|RPTINFO|253022|N|N||Nov 13 2015  5:21AM
101|1696|RPTINFO|250914|N|N||Nov 30 2015 12:57AM
101|1697|RPTINFO|228477|N|N||Nov 30 2015  1:03AM
101|1698|RPTINFO|254672|N|N||Dec  8 2015  3:59PM
101|1699|RPTINFO|253310|N|N||Jan 12 2016  1:31PM
101|1700|RPTINFO|251369|N|N||Mar 24 2016  1:21AM
101|1701|RPTINFO|254201|N|N||Apr 27 2016  2:14PM
101|1702|PO_RECEIPT||N|Y||May 14 2016  2:43AM
101|1703|RPTINFO|141872|N|N||Jun  6 2016  1:08AM
101|1704|RPTINFO|249933|N|N||Jun 30 2016  7:28AM
101|1705|RPTINFO|252477|N|N||Aug 31 2016  5:23AM
101|1706|RPTINFO|255057|N|N||Oct 12 2016 12:40AM
101|1707|RPTINFO|249473|N|N||Jul  5 2017  6:51AM
101|1708|RPTINFO|257937|N|N||Jul 25 2017  5:12AM
101|1709|RPTINFO|256369|N|N||Aug  7 2017 12:52AM
