101|1009|01086|1661|1661|||Nov 20 2014  8:40PM
101|1009|01088|1661|1661|||Jul 29 2015  2:53PM
101|1009|AIRFR|1669|1669|3||Nov 20 2014  8:36PM
101|1009|BANKF|1661|1661|||Nov 20 2014  8:40PM
101|1009|BRKFT|1661|1661|||Nov 20 2014  8:40PM
101|1009|BUSML|1668|1668|||Nov 20 2014  8:46PM
101|1009|BUSPR|1040|1040|||Nov 20 2014  6:22PM
101|1009|CAREX|1661|1661|||Nov 20 2014  8:40PM
101|1009|CARRT|1664|1664|||Nov 20 2014  8:50PM
101|1009|CARWA|1664|1664|||Nov 20 2014  8:50PM
101|1009|CELPH|1664|1664|||Nov 20 2014  8:50PM
101|1009|COMMU|1661|1661|||Nov 20 2014  8:40PM
101|1009|CSHAD|1661|1661|||Nov 20 2014  8:40PM
101|1009|CSHRN|1661|1661|||Nov 20 2014  8:40PM
101|1009|CURGL|1661|1661|||Nov 20 2014  8:40PM
101|1009|DINNR|1661|1661|||Nov 20 2014  8:40PM
101|1009|DUESX|1664|1664|||Nov 20 2014  8:50PM
101|1009|ENTOT|1668|1668|||Nov 20 2014  8:46PM
101|1009|ENTRT|1661|1661|||Nov 20 2014  8:40PM
101|1009|FXINC|1661|1661|||Apr 13 2017 10:57PM
101|1009|FXLDG|1661|1661|||Nov 20 2014  8:40PM
101|1009|FXMLG|1661|1661|||Nov 20 2014  8:40PM
101|1009|FXMLS|1661|1661|||Nov 20 2014  8:40PM
101|1009|GASXX|1661|1661|||Nov 20 2014  8:40PM
101|1009|GIFTS|1667|1667|||Nov 20 2014  8:52PM
101|1009|LODGE|1661|1661|||Nov 20 2014  8:40PM
101|1009|LODNG|1665|1665|||Nov 20 2014  8:51PM
101|1009|LODTX|1661|1661|||Nov 20 2014  8:40PM
101|1009|LUNCH|1661|1661|||Nov 20 2014  8:40PM
101|1009|MEALS|1661|1661|||Nov 20 2014  8:40PM
101|1009|MILEG|7|7|||Nov 20 2014  6:22PM
101|1009|MISCL|1175|1175|||Nov 20 2014  6:22PM
101|1009|MTNGS|1040|1040|||Nov 20 2014  6:22PM
101|1009|MTRLS|1663|1663|||Nov 20 2014  8:47PM
101|1009|OFCSP|1664|1664|||Nov 20 2014  8:50PM
101|1009|ONLIN|1664|1664|||Nov 20 2014  8:50PM
101|1009|OTHER|1661|1661|||Nov 20 2014  8:40PM
101|1009|OVRNT|1661|1661|||Nov 20 2014  8:40PM
