101|1456536|2019|2031|20|1|SYST|203361|21.67|21.67|21.67|21.67|21.67|21.67|21.67|21.67|0|||Jun  3 2015  2:24PM
101|1456537|2019|2031|20|2|SYST|203361|0.69|0.69|0.69|0.69|0.69|0.69|0.69|0.69|0|||Jun  3 2015  2:24PM
101|1456538|2019|2031|20|1|SYST|203361|67.33|67.33|67.33|67.33|67.33|67.33|67.33|67.33|0|||Jun  3 2015  2:24PM
101|1456543|2019|2031|20|1|SYST|203361|3.67|3.67|3.67|3.67|3.67|3.67|3.67|3.67|0|||Jun  3 2015  2:24PM
101|1456544|2019|2031|20|1|SYST|203361|2.39|2.39|2.39|2.39|2.39|2.39|2.39|2.39|0|||Jun  3 2015  2:24PM
101|1456545|2019|2031|20|1|SYST|203361|3.67|3.67|3.67|3.67|3.67|3.67|3.67|3.67|0|||Jun  3 2015  2:24PM
101|1456573|2020|2034|23|1|SYST|203361|13.95|13.95|13.95|13.95|13.95|13.95|13.95|13.95|0|||Jun  3 2015  7:15PM
101|1456574|2018|2027|18|1|SYST|203361|9.87|9.87|3.95|3.95|9.87|9.87|3.95|3.95|0|||Jun  3 2015  7:34PM
101|1456577|2018|2028|16|1|SYST|203361|4.04|4.04|4.04|4.04|4.04|4.04|4.04|4.04|0|||Jun  3 2015  7:34PM
101|1456578|2018|2028|16|1|SYST|203361|7.25|7.25|7.25|7.25|7.25|7.25|7.25|7.25|0|||Jun  3 2015  7:34PM
101|1456579|2018|2028|16|1|SYST|203361|-1.92|-1.92|-1.92|-1.92|-1.92|-1.92|-1.92|-1.92|0|||Jun  3 2015  7:34PM
101|1458181|2017|2021|8|1|SYST|203361|154.46|154.46|154.46|154.46|154.46|154.46|154.46|154.46|0|||Jun  5 2015  7:11AM
101|1458183|2017|2019|5|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015  7:11AM
101|1458206|2020|2032|25|1|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015  7:19AM
101|1458212|2020|2032|25|1|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015  7:19AM
101|1458215|2020|2034|23|1|SYST|203361|13.33|13.33|13.33|13.33|13.33|13.33|13.33|13.33|0|||Jun  5 2015  7:19AM
101|1458224|2020|2034|23|1|SYST|203361|7.22|7.22|7.22|7.22|7.22|7.22|7.22|7.22|0|||Jun  5 2015  7:27AM
