101|2|LONGD|2|101|||||Oct 22 2011  4:00AM
101|2|LUNCH|1|101||1444|804280||Oct 22 2011  4:00AM
101|2|LUNCH|2|101||1444|804280||Oct 22 2011  4:00AM
101|2|MILEG|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|MILEG|2|101|||||Oct 22 2011  4:00AM
101|2|MISCL|1|101||1444|804330||Oct 22 2011  4:00AM
101|2|MISCL|2|101|||||Oct 22 2011  4:00AM
101|2|MTNGS|1|101||1444|804630||Oct 22 2011  4:00AM
101|2|MTNGS|2|101|||||Oct 22 2011  4:00AM
101|2|MTRLS|1|101||1444|804190||Oct 22 2011  4:00AM
101|2|MTRLS|2|101|||||Oct 22 2011  4:00AM
101|2|OFCSP|1|101||1444|804430||Oct 22 2011  4:00AM
101|2|OFCSP|2|101|||||Oct 22 2011  4:00AM
101|2|ONLIN|1|101||1444|804271||Oct 22 2011  4:00AM
101|2|ONLIN|2|101|||||Oct 22 2011  4:00AM
101|2|OVRNT|1|101|||804279||Jun  2 2015  6:04PM
101|2|OVRNT|2|101|||804279||Jun  2 2015  6:04PM
101|2|PAGER|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|PAGER|2|101|||||Oct 22 2011  4:00AM
101|2|PARKG|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|PARKG|2|101|||||Oct 22 2011  4:00AM
101|2|PCARX|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|POSTG|1|101||1444|804430||Oct 22 2011  4:00AM
101|2|POSTG|2|101|||||Oct 22 2011  4:00AM
101|2|PVMLS|1|101|||804279||Jun  2 2015  6:04PM
101|2|PVMLS|2|101|||804279||Jun  2 2015  6:04PM
101|2|SEMNR|1|101||1444|803110||Oct 22 2011  4:00AM
101|2|SEMNR|2|101|||||Oct 22 2011  4:00AM
101|2|SUBSC|1|101||1444|804430||Oct 22 2011  4:00AM
101|2|SUBSC|2|101|||||Oct 22 2011  4:00AM
101|2|SUBWY|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|SUBWY|2|101|||||Oct 22 2011  4:00AM
101|2|TAGFE|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|TAGFE|2|101|||||Oct 22 2011  4:00AM
101|2|TAXIX|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|TAXIX|2|101|||||Oct 22 2011  4:00AM
101|2|TOLLS|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|TOLLS|2|101|||||Oct 22 2011  4:00AM
101|2|TRAIN|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|TRAIN|2|101|||||Oct 22 2011  4:00AM
101|2|TRDSH|1|101||1444|803110||Oct 22 2011  4:00AM
101|2|TRDSH|2|101|||||Oct 22 2011  4:00AM
101|2|TXMLS|1|101|||804279||Jun  2 2015  6:04PM
101|2|TXMLS|2|101|||804279||Jun  2 2015  6:04PM
101|2|UNDEF|1|101|||UNDEF||Oct 22 2011  4:00AM
101|4|01021|1|101||1747|||Oct 22 2011  4:00AM
101|4|01022|1|101|2|1747|DELETED||Oct 22 2011  4:00AM
101|4|01023|1|101|2|1747|806010||Oct 22 2011  4:00AM
101|4|01023|2|101||1747|||Oct 22 2011  4:00AM
101|4|01041|1|101||1747|804150||Oct 22 2011  4:00AM
101|4|01041|2|101||1747|||Oct 22 2011  4:00AM
101|4|01042|1|101||1747|802410||Oct 22 2011  4:00AM
101|4|01042|2|101||1747|||Oct 22 2011  4:00AM
101|4|01043|1|101||1747|804560||Oct 22 2011  4:00AM
101|4|01043|2|101||1747|||Oct 22 2011  4:00AM
101|4|01044|1|101||1747|804330||Oct 22 2011  4:00AM
101|4|01044|2|101||1747|||Oct 22 2011  4:00AM
101|4|01045|1|101||1747|804380||Oct 22 2011  4:00AM
101|4|01045|2|101||1747|||Oct 22 2011  4:00AM
